"","AGE","NH_WHITE","COMM_PT","H_F1","REG_DAYS","PR_PELIG","E_PELIG","POLITICALC","MESSAGE_A","MOVED_AD","Partition"
"9021",28,88,0,0,1646,0,50,0,0,"N","T"
"9022",60,78,5,1,1247,0,0,1,0,"N","T"
"9023",24,85,4,0,2173,33,25,1,0,"N","V"
"9024",53,37,4,0,957,0,0,0,0,"N","T"
"9025",67,58,5,0,3582,0,50,0,0,"Y","T"
"9026",66,63,3,0,617,0,50,1,0,"Y","T"
"9027",20,65,2,0,508,0,100,0,0,"N","T"
"9028",32,87,1,0,2029,0,50,0,0,"N","T"
"9029",53,78,5,0,6978,0,20,1,0,"Y","T"
"9030",80,61,0,0,0,67,70,1,0,"N","V"
"9031",61,82,0,0,2251,67,75,0,0,"N","V"
"9032",67,23,11,0,15129,33,70,1,0,"Y","V"
"9033",38,37,4,0,1545,0,50,0,0,"Y","V"
"9034",37,67,3,0,3434,0,20,1,0,"N","V"
"9035",50,23,11,0,3242,0,56,1,0,"N","T"
"9036",67,97,0,0,2026,0,33,1,0,"Y","V"
"9037",58,67,3,0,7138,0,10,1,0,"Y","V"
"9038",64,67,3,0,1635,0,25,1,0,"Y","T"
"9039",70,98,0,0,6656,0,40,0,0,"N","V"
"9040",45,63,3,1,0,33,60,1,0,"N","V"
"9041",18,64,4,0,573,0,0,1,0,"N","T"
"9042",22,83,1,0,1552,0,50,0,0,"N","T"
"9043",74,61,0,0,3374,0,44,0,0,"Y","T"
"9044",32,87,0,0,524,0,100,0,0,"N","T"
"9045",18,42,19,0,624,0,0,0,0,"Y","T"
"9046",18,45,0,0,656,0,0,0,0,"N","V"
"9047",59,87,2,0,5682,0,60,1,0,"Y","V"
"9048",42,54,0,0,8862,100,90,0,0,"N","V"
"9049",21,87,0,0,587,0,50,0,0,"Y","T"
"9050",22,58,1,0,567,0,0,1,0,"N","V"
"9051",26,31,13,0,1756,0,25,0,0,"N","V"
"9052",57,37,4,0,7834,0,50,0,0,"Y","T"
"9053",37,42,17,0,5675,0,0,0,0,"N","V"
"9054",23,23,11,0,1538,0,0,1,0,"N","V"
"9055",41,61,0,0,893,100,100,0,0,"N","V"
"9056",41,85,4,0,7841,0,0,1,0,"Y","V"
"9057",48,85,4,0,3433,0,10,1,0,"Y","V"
"9058",75,78,5,0,0,67,80,1,0,"Y","V"
"9059",46,42,19,0,0,67,80,0,0,"Y","T"
"9060",51,74,1,0,0,0,50,0,0,"N","T"
"9061",54,64,4,0,0,0,50,1,0,"N","T"
"9062",63,58,5,0,10746,0,50,0,0,"N","V"
"9063",64,88,0,0,13672,0,0,0,0,"N","V"
"9064",44,87,2,0,1215,0,0,1,0,"N","T"
"9065",32,58,5,0,5090,0,30,0,0,"N","V"
"9066",84,88,0,1,20973,100,90,0,0,"Y","T"
"9067",54,58,1,0,5737,0,30,1,0,"N","T"
"9068",56,97,0,0,1775,0,50,1,0,"N","V"
"9069",64,45,0,1,3623,67,60,0,0,"N","T"
"9070",49,63,3,0,5558,0,40,1,0,"N","T"
"9071",38,23,11,0,2297,0,25,1,0,"N","V"
"9072",50,86,0,0,5640,0,30,0,0,"N","T"
"9073",65,91,0,0,15120,33,60,0,0,"Y","T"
"9074",58,67,3,0,3172,0,33,1,0,"Y","V"
"9075",57,88,0,0,13750,0,20,1,0,"Y","T"
"9076",23,53,2,0,1299,0,0,1,0,"Y","V"
"9077",61,23,11,0,6459,0,40,1,0,"N","T"
"9078",61,64,4,0,3459,67,80,1,0,"Y","T"
"9079",37,63,1,1,6823,0,0,0,0,"N","V"
"9080",59,87,0,1,6263,0,60,0,0,"Y","T"
"9081",19,58,1,0,76,0,0,1,0,"N","T"
"9082",53,92,4,0,1376,0,25,1,0,"N","T"
"9083",65,67,3,0,293,0,0,1,0,"N","T"
"9084",94,42,17,1,0,0,30,0,0,"N","T"
"9085",86,88,2,1,0,0,40,1,0,"N","T"
"9086",51,78,5,1,7812,0,0,1,0,"Y","V"
"9087",33,67,3,0,4458,0,20,1,0,"N","T"
"9088",26,68,1,1,1625,0,0,1,0,"N","T"
"9089",66,23,11,0,0,67,80,1,0,"Y","T"
"9090",24,46,1,0,2511,0,0,0,0,"N","V"
"9091",32,85,4,0,2583,0,25,1,0,"N","T"
"9092",45,63,3,0,2129,0,50,1,0,"N","T"
"9093",59,61,0,0,7340,0,20,0,0,"N","V"
"9094",27,82,0,0,2063,33,83,0,0,"N","V"
"9095",67,88,2,0,0,67,80,1,0,"N","T"
"9096",78,76,2,1,0,67,70,0,0,"Y","T"
"9097",60,85,4,0,0,100,90,1,0,"N","V"
"9098",47,64,4,0,1554,0,0,1,0,"N","V"
"9099",62,78,5,0,0,33,60,1,0,"Y","V"
"9100",50,58,1,0,516,0,100,1,0,"Y","V"
"9101",53,72,10,0,0,0,50,1,0,"N","T"
"9102",29,62,2,0,3459,0,10,0,0,"Y","T"
"9103",47,63,3,0,4451,0,30,1,0,"N","T"
"9104",61,61,0,0,446,0,0,1,0,"N","T"
"9105",41,88,2,0,4078,0,40,1,0,"Y","V"
"9106",32,85,4,0,3716,0,30,1,0,"N","T"
"9107",72,31,13,1,7883,67,70,0,0,"Y","V"
"9108",58,42,17,1,2078,0,0,0,0,"N","V"
"9109",59,67,3,0,1040,0,0,1,0,"N","T"
"9110",65,23,11,0,5816,0,50,1,0,"N","V"
"9111",76,23,11,0,6983,0,0,1,0,"Y","T"
"9112",89,62,2,1,16682,0,30,1,0,"N","V"
"9113",68,98,0,0,3016,0,33,0,0,"N","V"
"9114",67,61,0,0,0,0,50,1,0,"Y","T"
"9115",50,74,1,0,10899,0,40,0,0,"Y","T"
"9116",44,61,0,0,0,0,0,0,0,"N","V"
"9117",54,63,3,0,519,0,100,1,0,"N","T"
"9118",55,92,4,0,6315,0,60,1,0,"Y","T"
"9119",65,58,1,0,0,0,40,1,0,"N","V"
"9120",77,88,2,0,9285,33,60,1,0,"Y","V"
"9121",30,58,1,0,4229,33,20,1,0,"N","V"
"9122",53,82,0,0,4346,0,50,0,0,"N","T"
"9123",60,76,2,1,0,33,70,0,0,"Y","T"
"9124",29,23,11,1,3596,0,0,1,0,"N","V"
"9125",82,42,17,0,0,33,60,0,0,"N","V"
"9126",27,64,4,0,186,0,0,1,0,"N","V"
"9127",68,37,4,0,613,0,0,0,0,"N","V"
"9128",28,58,5,0,1335,0,0,0,0,"N","T"
"9129",64,88,2,0,0,33,70,1,0,"Y","T"
"9130",75,63,3,0,3567,67,80,1,0,"N","T"
"9131",61,98,0,0,279,0,0,0,0,"N","T"
"9132",65,53,2,1,5380,33,60,1,0,"Y","T"
"9133",50,58,1,0,4430,0,50,1,0,"N","T"
"9134",60,42,19,1,6619,33,70,0,0,"Y","V"
"9135",61,54,0,0,15617,33,70,0,0,"N","T"
"9136",50,85,4,0,11630,0,30,1,0,"N","V"
"9137",70,67,3,0,4446,0,10,1,0,"N","T"
"9138",48,58,1,0,5394,0,40,1,0,"N","V"
"9139",70,23,11,0,7245,0,0,1,0,"N","T"
"9140",69,31,13,0,6076,0,30,0,0,"Y","T"
"9141",86,42,19,1,0,0,30,0,0,"Y","T"
"9142",60,67,3,0,0,33,80,0,0,"N","V"
"9143",47,31,13,0,3612,33,60,0,0,"Y","V"
"9144",41,64,4,0,3681,0,50,1,0,"N","V"
"9145",25,61,0,0,1985,0,40,0,0,"Y","V"
"9146",27,42,17,1,3121,0,33,0,0,"N","T"
"9147",32,53,2,0,5501,33,20,1,0,"N","T"
"9148",69,37,4,0,3995,100,100,0,0,"N","V"
"9149",54,63,3,0,6467,33,60,1,0,"N","V"
"9150",19,85,4,0,372,0,0,1,0,"N","V"
"9151",65,61,0,0,0,0,50,0,0,"N","T"
"9152",45,42,17,0,888,0,0,0,0,"N","V"
"9153",35,61,0,0,5944,0,10,0,0,"N","T"
"9154",50,63,3,1,0,0,50,1,0,"N","T"
"9155",46,88,0,0,9012,0,40,0,0,"N","T"
"9156",30,58,1,0,3585,0,0,1,0,"N","T"
"9157",61,88,2,0,6860,33,60,0,0,"Y","V"
"9158",54,87,0,0,7894,0,50,0,0,"N","T"
"9159",43,88,0,0,727,0,50,1,0,"N","T"
"9160",28,85,4,0,3617,0,30,1,0,"Y","T"
"9161",28,62,2,1,2773,0,11,0,0,"Y","T"
"9162",38,62,2,0,6258,33,50,0,0,"Y","T"
"9163",22,67,3,0,1302,0,25,1,0,"N","V"
"9164",25,31,13,0,1763,0,0,0,0,"N","V"
"9165",56,64,4,0,1984,0,60,1,0,"Y","T"
"9166",57,45,0,1,5566,0,20,0,0,"N","T"
"9167",34,97,0,0,1975,0,20,1,0,"N","T"
"9168",61,58,5,0,669,0,50,0,0,"N","T"
"9169",63,87,2,0,235,0,0,1,0,"N","V"
"9170",29,76,2,0,2876,0,22,0,0,"Y","T"
"9171",49,23,11,0,0,0,50,1,0,"Y","T"
"9172",36,37,4,0,5531,100,90,0,0,"N","T"
"9173",57,85,4,0,7145,0,50,1,0,"N","V"
"9174",27,88,0,0,2218,0,25,0,0,"N","T"
"9175",20,88,2,0,509,0,100,1,0,"Y","V"
"9176",83,82,0,0,4479,33,50,0,0,"N","V"
"9177",67,87,1,0,15860,33,60,0,0,"N","V"
"9178",56,42,17,0,6649,0,50,0,0,"Y","V"
"9179",72,65,2,0,3191,67,89,0,0,"N","V"
"9180",75,88,2,0,8246,0,50,0,0,"N","T"
"9181",18,45,0,0,587,0,0,0,0,"Y","V"
"9182",74,63,1,0,4914,0,50,0,0,"N","V"
"9183",33,54,0,0,4065,0,0,0,0,"N","T"
"9184",77,53,2,0,2175,0,13,1,0,"N","T"
"9185",54,87,2,0,0,33,70,1,0,"N","V"
"9186",26,87,2,1,293,0,0,1,0,"N","T"
"9187",77,97,0,0,0,100,80,1,0,"Y","V"
"9188",53,54,0,0,8555,33,80,0,0,"N","V"
"9189",25,97,0,0,196,0,0,1,0,"Y","T"
"9190",73,63,3,1,2554,33,63,1,0,"Y","T"
"9191",71,78,1,0,2329,0,50,0,0,"N","T"
"9192",83,78,5,1,13121,0,50,1,0,"Y","V"
"9193",36,97,0,0,3095,67,78,1,0,"N","V"
"9194",63,87,2,0,7215,33,70,1,0,"N","V"
"9195",39,42,19,0,5993,0,40,0,0,"Y","T"
"9196",58,64,4,0,7841,33,60,1,0,"N","V"
"9197",32,54,0,0,1384,0,25,0,0,"Y","V"
"9198",67,61,0,0,3122,0,0,1,0,"Y","T"
"9199",43,87,0,0,2750,0,44,0,0,"Y","V"
"9200",48,23,11,1,1341,0,0,1,0,"Y","T"
"9201",25,23,11,0,651,0,0,1,0,"Y","T"
"9202",18,42,17,0,524,0,0,0,0,"N","V"
"9203",67,85,4,0,7305,0,10,1,0,"N","T"
"9204",18,87,2,0,417,0,0,1,0,"N","T"
"9205",47,63,3,0,6479,0,40,1,0,"N","T"
"9206",55,37,4,1,531,0,0,0,0,"N","T"
"9207",62,62,2,0,3108,0,33,1,0,"N","T"
"9208",34,42,17,0,4969,0,40,0,0,"Y","T"
"9209",31,42,19,0,4417,0,10,0,0,"N","T"
"9210",57,54,0,0,482,0,0,1,0,"N","V"
"9211",61,31,13,0,7934,0,60,0,0,"N","T"
"9212",26,83,1,0,2155,0,17,0,0,"N","V"
"9213",18,67,3,0,609,0,0,1,0,"N","T"
"9214",22,62,2,0,1300,0,0,0,0,"N","V"
"9215",19,85,4,0,739,0,0,1,0,"N","V"
"9216",67,63,3,0,6299,33,70,1,0,"N","V"
"9217",44,87,0,0,5411,0,20,0,0,"N","T"
"9218",38,63,3,0,2940,0,22,1,0,"N","T"
"9219",42,87,0,0,7811,0,20,0,0,"N","V"
"9220",43,88,2,0,5002,0,40,1,0,"N","T"
"9221",66,23,11,0,0,0,60,1,0,"N","T"
"9222",30,61,0,0,3434,0,20,0,0,"N","V"
"9223",80,61,0,1,0,100,90,0,0,"N","V"
"9224",52,72,10,1,7869,0,50,1,0,"Y","T"
"9225",68,87,0,1,0,100,100,0,0,"N","T"
"9226",41,58,5,0,1436,0,25,0,0,"N","V"
"9227",85,85,4,0,0,0,60,1,0,"Y","V"
"9228",65,42,17,0,7865,0,30,0,0,"N","T"
"9229",48,72,10,0,1978,0,60,1,0,"Y","T"
"9230",36,85,4,0,6719,0,20,1,0,"N","V"
"9231",34,58,1,0,837,0,0,1,0,"Y","T"
"9232",50,58,1,0,7823,0,40,1,0,"N","T"
"9233",48,85,4,0,7864,0,30,1,0,"N","T"
"9234",28,68,1,0,595,0,50,0,0,"N","T"
"9235",31,63,3,1,1987,0,40,1,0,"N","T"
"9236",44,78,5,0,7812,0,50,1,0,"Y","V"
"9237",34,78,5,0,3151,0,22,1,0,"N","T"
"9238",37,23,11,1,4491,0,30,1,0,"Y","T"
"9239",43,58,1,0,6283,0,50,1,0,"N","T"
"9240",67,58,1,0,4446,0,60,1,0,"N","T"
"9241",38,61,0,0,7188,0,20,0,0,"N","V"
"9242",22,62,2,0,740,0,50,0,0,"Y","V"
"9243",57,83,1,0,6916,33,60,0,0,"N","T"
"9244",31,53,2,0,3620,0,0,1,0,"Y","T"
"9245",35,87,0,0,3431,0,20,0,0,"N","V"
"9246",43,82,8,0,6882,0,0,0,0,"N","V"
"9247",48,31,13,0,5801,0,0,0,0,"N","T"
"9248",46,87,2,0,0,67,90,1,0,"N","T"
"9249",33,23,11,0,2961,0,0,1,0,"N","V"
"9250",35,78,5,0,3430,33,50,1,0,"N","T"
"9251",60,62,2,0,8610,0,40,1,0,"N","V"
"9252",59,85,4,0,12299,33,50,1,0,"N","T"
"9253",65,42,19,0,7292,0,10,0,0,"Y","T"
"9254",61,74,1,0,8601,0,20,0,0,"N","V"
"9255",30,92,4,0,4718,0,30,1,0,"Y","V"
"9256",20,92,4,0,566,0,0,1,0,"N","V"
"9257",23,62,2,0,644,0,0,0,0,"N","T"
"9258",30,45,0,0,4375,0,40,0,0,"N","V"
"9259",72,87,1,1,13698,100,90,0,0,"Y","T"
"9260",28,23,11,0,209,0,0,1,0,"Y","T"
"9261",75,87,2,0,7314,67,80,1,0,"N","V"
"9262",25,37,4,0,1982,0,20,0,0,"N","V"
"9263",79,64,4,1,19512,0,40,1,0,"Y","V"
"9264",53,89,0,1,2344,0,0,0,0,"N","T"
"9265",48,61,0,0,5410,0,10,0,0,"N","T"
"9266",59,58,1,0,10746,33,70,1,0,"Y","T"
"9267",28,72,10,0,2258,0,25,1,0,"Y","T"
"9268",21,46,1,0,769,0,50,0,0,"Y","T"
"9269",70,87,0,0,0,0,50,0,0,"N","V"
"9270",67,82,0,0,1042,0,50,0,0,"N","T"
"9271",90,37,4,1,20973,33,70,0,0,"Y","T"
"9272",91,88,0,0,2353,0,13,1,0,"N","V"
"9273",49,97,0,0,8460,67,70,1,0,"N","V"
"9274",52,23,11,0,4521,0,20,1,0,"Y","V"
"9275",20,23,11,0,536,0,100,1,0,"Y","V"
"9276",32,64,4,0,412,0,0,1,0,"N","V"
"9277",56,92,4,0,0,67,70,1,0,"Y","T"
"9278",53,74,1,0,10023,0,40,0,0,"N","T"
"9279",38,31,13,0,270,0,0,0,0,"Y","T"
"9280",59,87,2,0,13821,67,70,1,0,"N","T"
"9281",60,63,3,0,7348,100,90,1,0,"N","T"
"9282",44,42,19,0,6600,67,70,0,0,"N","V"
"9283",46,64,4,0,2504,0,38,1,0,"N","V"
"9284",29,88,2,0,1983,0,40,1,0,"N","T"
"9285",50,72,10,0,7810,33,50,1,0,"N","T"
"9286",37,23,11,0,5030,0,30,1,0,"Y","V"
"9287",65,63,3,0,2787,0,0,1,0,"N","V"
"9288",77,89,0,0,9285,67,90,1,0,"N","V"
"9289",24,58,1,0,2120,0,33,1,0,"Y","V"
"9290",68,45,0,0,538,0,100,0,0,"N","V"
"9291",22,64,4,0,482,0,0,1,0,"N","T"
"9292",60,45,0,0,8635,33,70,0,0,"N","T"
"9293",75,58,1,0,918,0,0,0,0,"Y","T"
"9294",32,58,1,0,5474,0,40,1,0,"Y","V"
"9295",57,62,2,1,3519,0,40,0,0,"Y","T"
"9296",36,72,10,0,6389,0,30,0,0,"Y","T"
"9297",61,78,5,0,7333,0,60,1,0,"N","V"
"9298",51,45,0,0,4897,33,70,0,0,"N","T"
"9299",54,89,0,0,1632,50,50,1,0,"N","T"
"9300",41,74,1,0,7817,0,40,0,0,"N","T"
"9301",39,54,0,0,4736,0,0,0,0,"N","T"
"9302",45,87,2,0,7760,0,0,1,0,"N","T"
"9303",50,92,4,0,3434,0,50,1,0,"N","V"
"9304",79,87,2,0,15921,33,70,0,0,"Y","T"
"9305",46,61,0,0,2007,0,20,0,0,"N","V"
"9306",75,45,0,0,736,100,100,0,0,"N","T"
"9307",39,31,13,0,7239,33,30,0,0,"Y","T"
"9308",56,76,2,0,1076,0,0,0,0,"N","V"
"9309",53,67,3,0,0,0,30,1,0,"N","T"
"9310",74,91,0,0,3932,0,40,0,0,"N","T"
"9311",40,87,2,0,6810,0,0,1,0,"N","V"
"9312",46,42,17,0,3433,0,10,0,0,"N","T"
"9313",58,42,17,0,5167,0,0,0,0,"N","T"
"9314",34,67,3,0,5670,0,50,1,0,"N","T"
"9315",84,89,0,0,4138,33,80,0,0,"N","T"
"9316",51,45,0,0,6175,0,20,0,0,"N","T"
"9317",30,67,3,0,3459,0,30,1,0,"N","V"
"9318",26,63,3,0,2136,0,33,1,0,"N","V"
"9319",56,61,0,0,10000,33,60,0,0,"N","V"
"9320",72,23,11,1,4134,33,50,1,0,"Y","T"
"9321",70,45,0,0,1995,100,100,0,0,"Y","V"
"9322",58,78,5,1,8009,33,70,1,0,"Y","T"
"9323",22,76,2,0,1770,0,25,0,0,"N","V"
"9324",31,42,17,0,3588,0,40,0,0,"N","V"
"9325",42,58,1,0,5712,0,60,1,0,"N","V"
"9326",51,72,10,0,11081,0,40,1,0,"N","V"
"9327",27,63,3,0,3261,0,33,1,0,"Y","V"
"9328",82,82,0,0,0,33,60,0,0,"Y","T"
"9329",48,85,4,0,2218,0,38,1,0,"N","T"
"9330",64,87,0,0,13760,100,100,0,0,"N","T"
"9331",87,74,1,0,7819,0,0,0,0,"N","V"
"9332",49,37,4,0,538,0,100,0,0,"N","T"
"9333",46,88,2,0,7908,67,90,1,0,"N","T"
"9334",18,63,3,0,414,0,0,1,0,"Y","T"
"9335",83,91,0,0,6154,33,70,0,0,"N","T"
"9336",58,87,2,0,2713,0,44,1,0,"N","T"
"9337",60,62,2,0,1566,0,50,0,0,"N","T"
"9338",57,68,1,0,8536,0,20,0,0,"Y","V"
"9339",53,88,0,0,1335,50,75,1,0,"N","T"
"9340",94,85,4,1,349,0,0,1,0,"Y","T"
"9341",47,68,1,0,1644,0,25,0,0,"N","T"
"9342",76,64,4,0,3228,33,56,1,0,"N","T"
"9343",57,88,0,0,0,33,70,1,0,"Y","V"
"9344",50,58,1,0,0,100,100,1,0,"N","T"
"9345",45,45,0,0,5102,0,10,0,0,"N","T"
"9346",38,62,2,0,6361,0,0,0,0,"N","T"
"9347",43,76,2,0,5233,0,0,0,0,"N","T"
"9348",51,91,0,0,951,0,50,1,0,"N","T"
"9349",63,89,0,0,1324,50,75,0,0,"Y","T"
"9350",59,58,1,0,3441,0,50,1,0,"Y","T"
"9351",39,87,2,0,2902,0,33,1,0,"Y","V"
"9352",72,87,0,0,349,0,0,0,0,"N","T"
"9353",54,92,4,0,10776,33,60,1,0,"N","T"
"9354",88,88,0,0,13698,0,40,0,0,"Y","V"
"9355",42,88,0,0,7867,0,50,0,0,"N","T"
"9356",54,87,1,1,3185,0,0,0,0,"N","V"
"9357",77,89,0,0,0,0,50,0,0,"N","V"
"9358",50,83,1,0,533,0,100,0,0,"N","V"
"9359",50,58,1,0,5663,0,10,1,0,"N","T"
"9360",81,88,2,0,18812,67,70,1,0,"N","T"
"9361",60,64,4,0,12268,0,50,1,0,"N","T"
"9362",22,64,4,0,1699,0,50,1,0,"Y","T"
"9363",37,64,4,0,6352,0,30,1,0,"Y","T"
"9364",23,53,2,1,1509,0,0,1,0,"Y","T"
"9365",73,37,4,0,0,0,50,1,0,"N","T"
"9366",52,58,1,0,2862,33,56,1,0,"N","V"
"9367",59,78,5,0,7832,0,60,1,0,"Y","T"
"9368",48,88,0,0,7816,0,20,0,0,"Y","V"
"9369",57,85,4,0,4633,0,40,1,0,"N","V"
"9370",42,58,1,0,0,0,20,1,0,"N","T"
"9371",50,88,2,0,7809,0,50,1,0,"N","T"
"9372",55,58,1,0,0,0,40,1,0,"Y","T"
"9373",53,76,0,0,0,0,50,0,0,"Y","T"
"9374",64,72,10,0,10046,0,50,1,0,"N","T"
"9375",60,23,11,0,1545,0,0,1,0,"Y","V"
"9376",84,97,0,0,4983,33,70,0,0,"N","V"
"9377",55,72,10,0,6557,33,40,1,0,"N","T"
"9378",59,67,3,0,1832,0,50,1,0,"N","T"
"9379",57,88,0,0,0,0,60,1,0,"Y","V"
"9380",18,78,5,0,413,0,0,1,0,"N","T"
"9381",64,76,0,0,2400,0,38,1,0,"N","V"
"9382",44,54,0,1,5409,0,0,0,0,"Y","T"
"9383",68,63,3,0,825,0,50,1,0,"Y","V"
"9384",37,72,10,0,2547,0,25,1,0,"Y","T"
"9385",24,88,2,0,2099,0,33,1,0,"Y","T"
"9386",53,85,4,0,5453,0,30,1,0,"Y","V"
"9387",28,85,4,0,2218,0,13,1,0,"Y","V"
"9388",45,53,2,0,482,0,0,1,0,"N","V"
"9389",51,61,0,0,2988,67,78,0,0,"N","V"
"9390",60,42,19,0,7822,0,50,0,0,"Y","T"
"9391",30,63,1,0,1421,0,0,0,0,"N","T"
"9392",45,87,2,0,8393,0,30,1,0,"N","T"
"9393",84,76,0,0,0,33,70,0,0,"N","V"
"9394",86,78,5,0,5165,33,70,1,0,"Y","T"
"9395",53,54,0,0,6528,0,0,0,0,"N","T"
"9396",39,87,2,0,755,0,50,1,0,"N","T"
"9397",91,78,5,0,0,67,90,1,0,"N","T"
"9398",33,88,0,0,2295,0,13,0,0,"N","V"
"9399",18,78,5,0,481,0,0,1,0,"N","V"
"9400",56,87,1,0,0,0,40,0,0,"N","V"
"9401",62,42,17,0,7865,0,0,0,0,"N","T"
"9402",63,67,3,0,5117,33,60,1,0,"Y","T"
"9403",31,37,4,1,245,0,0,0,0,"Y","T"
"9404",52,85,4,0,7864,0,50,1,0,"N","V"
"9405",62,89,0,0,2556,0,25,0,0,"Y","V"
"9406",52,37,4,0,6581,0,0,0,0,"N","T"
"9407",55,67,3,0,0,0,30,1,0,"N","T"
"9408",23,63,3,0,1777,0,25,1,0,"Y","V"
"9409",58,87,1,1,5810,0,0,0,0,"Y","T"
"9410",35,58,1,1,1981,0,0,1,0,"N","T"
"9411",25,87,2,0,1317,0,25,1,0,"Y","V"
"9412",69,97,0,0,2311,0,50,0,0,"N","V"
"9413",34,23,11,0,6299,0,0,1,0,"N","T"
"9414",76,53,2,1,2727,100,78,1,0,"N","T"
"9415",56,42,19,0,0,67,80,0,0,"Y","T"
"9416",38,63,3,0,1918,0,25,1,0,"N","V"
"9417",53,63,3,0,6626,0,30,1,0,"N","V"
"9418",49,58,1,0,7314,0,30,1,0,"N","V"
"9419",52,54,0,1,12389,0,50,0,0,"N","T"
"9420",38,23,11,0,4900,0,10,1,0,"Y","V"
"9421",63,87,1,1,0,0,30,0,0,"N","T"
"9422",58,82,8,1,5997,33,70,0,0,"Y","T"
"9423",87,92,4,0,4962,0,40,1,0,"N","T"
"9424",80,87,0,1,7817,0,0,0,0,"N","T"
"9425",46,97,0,0,6192,0,50,1,0,"N","T"
"9426",18,64,4,0,599,0,0,1,0,"Y","T"
"9427",46,63,3,1,6950,0,30,1,0,"Y","V"
"9428",73,67,3,1,14491,100,100,1,0,"N","T"
"9429",58,54,0,0,1243,0,0,0,0,"N","T"
"9430",26,37,4,0,1527,0,25,0,0,"Y","V"
"9431",35,64,4,0,1419,0,25,1,0,"N","T"
"9432",52,92,4,0,1970,0,40,0,0,"N","T"
"9433",63,88,2,0,538,0,100,1,0,"N","T"
"9434",70,87,1,0,12237,33,60,0,0,"N","T"
"9435",46,74,1,0,5275,0,10,0,0,"N","T"
"9436",71,63,1,0,15860,0,50,0,0,"N","T"
"9437",42,88,2,0,0,0,0,1,0,"N","V"
"9438",60,67,3,0,0,0,40,1,0,"Y","T"
"9439",57,85,4,0,6360,0,40,1,0,"N","V"
"9440",52,54,0,0,6678,0,30,0,0,"N","T"
"9441",59,88,0,0,1862,50,50,0,0,"Y","V"
"9442",53,78,5,0,1985,0,40,1,0,"Y","T"
"9443",66,87,1,0,8056,0,40,0,0,"N","V"
"9444",71,37,4,1,4222,67,80,0,0,"Y","V"
"9445",53,88,0,0,0,33,70,1,0,"N","T"
"9446",25,62,2,0,1762,0,0,0,0,"N","V"
"9447",63,76,2,0,3135,100,100,0,0,"N","T"
"9448",28,78,5,0,2168,0,25,1,0,"N","T"
"9449",64,54,0,0,2490,33,50,0,0,"N","T"
"9450",44,64,0,0,6672,0,50,0,0,"N","T"
"9451",18,58,1,0,419,0,0,1,0,"N","T"
"9452",84,62,2,0,1296,50,75,0,0,"N","T"
"9453",68,83,1,0,0,33,70,0,0,"Y","V"
"9454",57,85,4,0,0,0,50,1,0,"Y","T"
"9455",62,37,4,0,7133,100,100,0,0,"N","V"
"9456",28,58,1,0,2395,0,13,1,0,"Y","T"
"9457",27,78,5,0,3127,0,33,1,0,"Y","T"
"9458",46,63,1,0,6349,0,10,0,0,"N","V"
"9459",42,45,0,0,8889,33,70,0,0,"N","V"
"9460",53,87,2,0,0,67,80,1,0,"Y","T"
"9461",49,58,1,0,6604,67,70,1,0,"N","T"
"9462",84,76,2,0,2707,0,33,0,0,"N","V"
"9463",42,68,0,0,7944,67,80,0,0,"N","T"
"9464",29,23,11,1,2982,0,44,1,0,"Y","T"
"9465",50,67,3,0,0,33,50,1,0,"Y","T"
"9466",46,86,0,0,6927,0,50,0,0,"N","T"
"9467",49,63,1,1,4886,0,0,0,0,"N","V"
"9468",83,54,0,0,14386,0,50,0,0,"N","V"
"9469",74,78,5,0,2562,0,38,1,0,"N","T"
"9470",45,62,2,0,929,0,50,0,0,"N","T"
"9471",53,58,1,0,5767,0,50,1,0,"N","V"
"9472",48,78,5,0,3654,0,40,1,0,"Y","T"
"9473",33,72,10,0,3598,0,40,1,0,"Y","V"
"9474",78,37,4,0,0,67,70,0,0,"N","V"
"9475",74,98,0,0,1503,0,50,1,0,"N","T"
"9476",35,83,1,0,5515,0,0,0,0,"N","T"
"9477",65,97,0,1,3644,0,20,1,0,"Y","V"
"9478",22,58,1,0,1215,0,50,1,0,"N","V"
"9479",41,42,17,0,7810,0,10,0,0,"Y","T"
"9480",93,78,5,0,21065,33,60,1,0,"Y","T"
"9481",43,42,17,1,7266,67,70,0,0,"N","T"
"9482",44,42,19,0,1544,0,25,0,0,"Y","T"
"9483",46,85,4,0,7864,0,20,1,0,"N","T"
"9484",54,37,4,0,12968,100,100,0,0,"N","T"
"9485",33,87,2,0,3863,0,20,1,0,"N","V"
"9486",37,54,0,1,2036,0,33,0,0,"Y","V"
"9487",65,61,0,0,0,33,70,0,0,"Y","T"
"9488",62,45,0,0,928,0,50,0,0,"Y","V"
"9489",81,45,0,0,1702,100,100,1,0,"N","T"
"9490",45,78,5,0,2001,0,60,1,0,"Y","T"
"9491",52,42,17,1,4023,0,0,0,0,"N","T"
"9492",37,64,4,0,3182,0,44,1,0,"N","T"
"9493",44,85,4,0,5353,0,50,1,0,"N","V"
"9494",63,63,1,0,4171,0,40,1,0,"N","V"
"9495",64,88,2,0,5878,0,0,1,0,"N","V"
"9496",34,86,0,0,5558,0,50,0,0,"N","T"
"9497",79,64,4,1,7138,0,0,1,0,"N","T"
"9498",52,23,11,0,7916,0,10,1,0,"N","T"
