"","user","variant","conversion"
"16676",16676,"treatemnt",0
"16677",16677,"treatemnt",0
"16678",16678,"treatemnt",1
"16679",16679,"treatemnt",0
"16680",16680,"treatemnt",0
"16681",16681,"treatemnt",0
"16682",16682,"treatemnt",0
"16683",16683,"treatemnt",0
"16684",16684,"treatemnt",0
"16685",16685,"treatemnt",0
"16686",16686,"treatemnt",0
"16687",16687,"treatemnt",0
"16688",16688,"treatemnt",0
"16689",16689,"treatemnt",0
"16690",16690,"treatemnt",0
"16691",16691,"treatemnt",0
"16692",16692,"treatemnt",0
"16693",16693,"treatemnt",0
"16694",16694,"treatemnt",1
"16695",16695,"treatemnt",0
"16696",16696,"treatemnt",0
"16697",16697,"treatemnt",0
"16698",16698,"treatemnt",0
"16699",16699,"treatemnt",0
"16700",16700,"treatemnt",0
"16701",16701,"treatemnt",0
"16702",16702,"treatemnt",0
"16703",16703,"treatemnt",1
"16704",16704,"treatemnt",0
"16705",16705,"treatemnt",0
"16706",16706,"treatemnt",0
"16707",16707,"treatemnt",0
"16708",16708,"treatemnt",0
"16709",16709,"treatemnt",0
"16710",16710,"treatemnt",1
"16711",16711,"treatemnt",1
"16712",16712,"treatemnt",0
"16713",16713,"treatemnt",0
"16714",16714,"treatemnt",1
"16715",16715,"treatemnt",0
"16716",16716,"treatemnt",0
"16717",16717,"treatemnt",0
"16718",16718,"treatemnt",0
"16719",16719,"treatemnt",0
"16720",16720,"treatemnt",0
"16721",16721,"treatemnt",0
"16722",16722,"treatemnt",0
"16723",16723,"treatemnt",0
"16724",16724,"treatemnt",0
"16725",16725,"treatemnt",0
"16726",16726,"treatemnt",0
"16727",16727,"treatemnt",0
"16728",16728,"treatemnt",0
"16729",16729,"treatemnt",0
"16730",16730,"treatemnt",1
"16731",16731,"treatemnt",0
"16732",16732,"treatemnt",0
"16733",16733,"treatemnt",0
"16734",16734,"treatemnt",0
"16735",16735,"treatemnt",1
"16736",16736,"treatemnt",1
"16737",16737,"treatemnt",0
"16738",16738,"treatemnt",1
"16739",16739,"treatemnt",1
"16740",16740,"treatemnt",0
"16741",16741,"treatemnt",0
"16742",16742,"treatemnt",0
"16743",16743,"treatemnt",0
"16744",16744,"treatemnt",0
"16745",16745,"treatemnt",0
"16746",16746,"treatemnt",0
"16747",16747,"treatemnt",0
"16748",16748,"treatemnt",0
"16749",16749,"treatemnt",0
"16750",16750,"treatemnt",0
"16751",16751,"treatemnt",0
"16752",16752,"treatemnt",0
"16753",16753,"treatemnt",0
"16754",16754,"treatemnt",0
"16755",16755,"treatemnt",0
"16756",16756,"treatemnt",0
"16757",16757,"treatemnt",1
"16758",16758,"treatemnt",0
"16759",16759,"treatemnt",0
"16760",16760,"treatemnt",0
"16761",16761,"treatemnt",0
"16762",16762,"treatemnt",0
"16763",16763,"treatemnt",0
"16764",16764,"treatemnt",0
"16765",16765,"treatemnt",0
"16766",16766,"treatemnt",0
"16767",16767,"treatemnt",0
"16768",16768,"treatemnt",0
"16769",16769,"treatemnt",0
"16770",16770,"treatemnt",0
"16771",16771,"treatemnt",0
"16772",16772,"treatemnt",0
"16773",16773,"treatemnt",0
"16774",16774,"treatemnt",0
"16775",16775,"treatemnt",1
"16776",16776,"treatemnt",0
"16777",16777,"treatemnt",0
"16778",16778,"treatemnt",0
"16779",16779,"treatemnt",0
"16780",16780,"treatemnt",1
"16781",16781,"treatemnt",1
"16782",16782,"treatemnt",0
"16783",16783,"treatemnt",0
"16784",16784,"treatemnt",0
"16785",16785,"treatemnt",0
"16786",16786,"treatemnt",0
"16787",16787,"treatemnt",0
"16788",16788,"treatemnt",0
"16789",16789,"treatemnt",0
"16790",16790,"treatemnt",0
"16791",16791,"treatemnt",0
"16792",16792,"treatemnt",0
"16793",16793,"treatemnt",0
"16794",16794,"treatemnt",0
"16795",16795,"treatemnt",0
"16796",16796,"treatemnt",0
"16797",16797,"treatemnt",0
"16798",16798,"treatemnt",0
"16799",16799,"treatemnt",0
"16800",16800,"treatemnt",0
"16801",16801,"treatemnt",0
"16802",16802,"treatemnt",0
"16803",16803,"treatemnt",0
"16804",16804,"treatemnt",0
"16805",16805,"treatemnt",0
"16806",16806,"treatemnt",0
"16807",16807,"treatemnt",0
"16808",16808,"treatemnt",0
"16809",16809,"treatemnt",0
"16810",16810,"treatemnt",0
"16811",16811,"treatemnt",0
"16812",16812,"treatemnt",0
"16813",16813,"treatemnt",0
"16814",16814,"treatemnt",0
"16815",16815,"treatemnt",0
"16816",16816,"treatemnt",0
"16817",16817,"treatemnt",0
"16818",16818,"treatemnt",0
"16819",16819,"treatemnt",0
"16820",16820,"treatemnt",1
"16821",16821,"treatemnt",0
"16822",16822,"treatemnt",0
"16823",16823,"treatemnt",0
"16824",16824,"treatemnt",1
"16825",16825,"treatemnt",0
"16826",16826,"treatemnt",0
"16827",16827,"treatemnt",0
"16828",16828,"treatemnt",0
"16829",16829,"treatemnt",0
"16830",16830,"treatemnt",0
"16831",16831,"treatemnt",0
"16832",16832,"treatemnt",0
"16833",16833,"treatemnt",0
"16834",16834,"treatemnt",0
"16835",16835,"treatemnt",0
"16836",16836,"treatemnt",0
"16837",16837,"treatemnt",0
"16838",16838,"treatemnt",0
"16839",16839,"treatemnt",0
"16840",16840,"treatemnt",0
"16841",16841,"treatemnt",0
"16842",16842,"treatemnt",0
"16843",16843,"treatemnt",0
"16844",16844,"treatemnt",0
"16845",16845,"treatemnt",0
"16846",16846,"treatemnt",0
"16847",16847,"treatemnt",0
"16848",16848,"treatemnt",0
"16849",16849,"treatemnt",0
"16850",16850,"treatemnt",0
"16851",16851,"treatemnt",0
"16852",16852,"treatemnt",0
"16853",16853,"treatemnt",0
"16854",16854,"treatemnt",0
"16855",16855,"treatemnt",0
"16856",16856,"treatemnt",0
"16857",16857,"treatemnt",0
"16858",16858,"treatemnt",0
"16859",16859,"treatemnt",0
"16860",16860,"treatemnt",0
"16861",16861,"treatemnt",0
"16862",16862,"treatemnt",0
"16863",16863,"treatemnt",0
"16864",16864,"treatemnt",0
"16865",16865,"treatemnt",0
"16866",16866,"treatemnt",0
"16867",16867,"treatemnt",0
"16868",16868,"treatemnt",0
"16869",16869,"treatemnt",0
"16870",16870,"treatemnt",1
"16871",16871,"treatemnt",0
"16872",16872,"treatemnt",0
"16873",16873,"treatemnt",0
"16874",16874,"treatemnt",1
"16875",16875,"treatemnt",0
"16876",16876,"treatemnt",0
"16877",16877,"treatemnt",0
"16878",16878,"treatemnt",0
"16879",16879,"treatemnt",0
"16880",16880,"treatemnt",0
"16881",16881,"treatemnt",0
"16882",16882,"treatemnt",0
"16883",16883,"treatemnt",0
"16884",16884,"treatemnt",0
"16885",16885,"treatemnt",0
"16886",16886,"treatemnt",0
"16887",16887,"treatemnt",0
"16888",16888,"treatemnt",0
"16889",16889,"treatemnt",0
"16890",16890,"treatemnt",0
"16891",16891,"treatemnt",0
"16892",16892,"treatemnt",0
"16893",16893,"treatemnt",0
"16894",16894,"treatemnt",0
"16895",16895,"treatemnt",0
"16896",16896,"treatemnt",0
"16897",16897,"treatemnt",0
"16898",16898,"treatemnt",0
"16899",16899,"treatemnt",0
"16900",16900,"treatemnt",0
"16901",16901,"treatemnt",0
"16902",16902,"treatemnt",0
"16903",16903,"treatemnt",0
"16904",16904,"treatemnt",0
"16905",16905,"treatemnt",0
"16906",16906,"treatemnt",0
"16907",16907,"treatemnt",0
"16908",16908,"treatemnt",0
"16909",16909,"treatemnt",0
"16910",16910,"treatemnt",0
"16911",16911,"treatemnt",0
"16912",16912,"treatemnt",1
"16913",16913,"treatemnt",0
"16914",16914,"treatemnt",0
"16915",16915,"treatemnt",0
"16916",16916,"treatemnt",0
"16917",16917,"treatemnt",0
"16918",16918,"treatemnt",1
"16919",16919,"treatemnt",0
"16920",16920,"treatemnt",0
"16921",16921,"treatemnt",0
"16922",16922,"treatemnt",0
"16923",16923,"treatemnt",0
"16924",16924,"treatemnt",0
"16925",16925,"treatemnt",1
"16926",16926,"treatemnt",0
"16927",16927,"treatemnt",0
"16928",16928,"treatemnt",0
"16929",16929,"treatemnt",0
"16930",16930,"treatemnt",1
"16931",16931,"treatemnt",0
"16932",16932,"treatemnt",0
"16933",16933,"treatemnt",0
"16934",16934,"treatemnt",0
"16935",16935,"treatemnt",0
"16936",16936,"treatemnt",0
"16937",16937,"treatemnt",0
"16938",16938,"treatemnt",0
"16939",16939,"treatemnt",0
"16940",16940,"treatemnt",0
"16941",16941,"treatemnt",0
"16942",16942,"treatemnt",0
"16943",16943,"treatemnt",0
"16944",16944,"treatemnt",0
"16945",16945,"treatemnt",0
"16946",16946,"treatemnt",0
"16947",16947,"treatemnt",0
"16948",16948,"treatemnt",1
"16949",16949,"treatemnt",0
"16950",16950,"treatemnt",0
"16951",16951,"treatemnt",0
"16952",16952,"treatemnt",0
"16953",16953,"treatemnt",0
"16954",16954,"treatemnt",0
"16955",16955,"treatemnt",0
"16956",16956,"treatemnt",0
"16957",16957,"treatemnt",0
"16958",16958,"treatemnt",0
"16959",16959,"treatemnt",0
"16960",16960,"treatemnt",0
"16961",16961,"treatemnt",0
"16962",16962,"treatemnt",0
"16963",16963,"treatemnt",0
"16964",16964,"treatemnt",0
"16965",16965,"treatemnt",0
"16966",16966,"treatemnt",0
"16967",16967,"treatemnt",0
"16968",16968,"treatemnt",0
"16969",16969,"treatemnt",0
"16970",16970,"treatemnt",0
"16971",16971,"treatemnt",1
"16972",16972,"treatemnt",0
"16973",16973,"treatemnt",0
"16974",16974,"treatemnt",0
"16975",16975,"treatemnt",0
"16976",16976,"treatemnt",0
"16977",16977,"treatemnt",0
"16978",16978,"treatemnt",0
"16979",16979,"treatemnt",0
"16980",16980,"treatemnt",0
"16981",16981,"treatemnt",0
"16982",16982,"treatemnt",0
"16983",16983,"treatemnt",0
"16984",16984,"treatemnt",0
"16985",16985,"treatemnt",0
"16986",16986,"treatemnt",0
"16987",16987,"treatemnt",0
"16988",16988,"treatemnt",0
"16989",16989,"treatemnt",0
"16990",16990,"treatemnt",0
"16991",16991,"treatemnt",0
"16992",16992,"treatemnt",0
"16993",16993,"treatemnt",0
"16994",16994,"treatemnt",0
"16995",16995,"treatemnt",0
"16996",16996,"treatemnt",0
"16997",16997,"treatemnt",0
"16998",16998,"treatemnt",0
"16999",16999,"treatemnt",0
"17000",17000,"treatemnt",0
"17001",17001,"treatemnt",0
"17002",17002,"treatemnt",0
"17003",17003,"treatemnt",0
"17004",17004,"treatemnt",0
"17005",17005,"treatemnt",0
"17006",17006,"treatemnt",0
"17007",17007,"treatemnt",0
"17008",17008,"treatemnt",0
"17009",17009,"treatemnt",0
"17010",17010,"treatemnt",0
"17011",17011,"treatemnt",0
"17012",17012,"treatemnt",0
"17013",17013,"treatemnt",0
"17014",17014,"treatemnt",0
"17015",17015,"treatemnt",0
"17016",17016,"treatemnt",0
"17017",17017,"treatemnt",0
"17018",17018,"treatemnt",0
"17019",17019,"treatemnt",0
"17020",17020,"treatemnt",0
"17021",17021,"treatemnt",0
"17022",17022,"treatemnt",0
"17023",17023,"treatemnt",0
"17024",17024,"treatemnt",0
"17025",17025,"treatemnt",1
"17026",17026,"treatemnt",1
"17027",17027,"treatemnt",0
"17028",17028,"treatemnt",0
"17029",17029,"treatemnt",0
"17030",17030,"treatemnt",0
"17031",17031,"treatemnt",0
"17032",17032,"treatemnt",0
"17033",17033,"treatemnt",0
"17034",17034,"treatemnt",0
"17035",17035,"treatemnt",0
"17036",17036,"treatemnt",0
"17037",17037,"treatemnt",0
"17038",17038,"treatemnt",0
"17039",17039,"treatemnt",0
"17040",17040,"treatemnt",0
"17041",17041,"treatemnt",0
"17042",17042,"treatemnt",0
"17043",17043,"treatemnt",0
"17044",17044,"treatemnt",0
"17045",17045,"treatemnt",0
"17046",17046,"treatemnt",0
"17047",17047,"treatemnt",0
"17048",17048,"treatemnt",0
"17049",17049,"treatemnt",0
"17050",17050,"treatemnt",0
"17051",17051,"treatemnt",0
"17052",17052,"treatemnt",0
"17053",17053,"treatemnt",0
"17054",17054,"treatemnt",0
"17055",17055,"treatemnt",0
"17056",17056,"treatemnt",0
"17057",17057,"treatemnt",0
"17058",17058,"treatemnt",0
"17059",17059,"treatemnt",0
"17060",17060,"treatemnt",0
"17061",17061,"treatemnt",0
"17062",17062,"treatemnt",0
"17063",17063,"treatemnt",0
"17064",17064,"treatemnt",0
"17065",17065,"treatemnt",0
"17066",17066,"treatemnt",0
"17067",17067,"treatemnt",0
"17068",17068,"treatemnt",0
"17069",17069,"treatemnt",0
"17070",17070,"treatemnt",0
"17071",17071,"treatemnt",0
"17072",17072,"treatemnt",0
"17073",17073,"treatemnt",0
"17074",17074,"treatemnt",0
"17075",17075,"treatemnt",1
"17076",17076,"treatemnt",0
"17077",17077,"treatemnt",0
"17078",17078,"treatemnt",0
"17079",17079,"treatemnt",0
"17080",17080,"treatemnt",0
"17081",17081,"treatemnt",0
"17082",17082,"treatemnt",1
"17083",17083,"treatemnt",0
"17084",17084,"treatemnt",0
"17085",17085,"treatemnt",0
"17086",17086,"treatemnt",1
"17087",17087,"treatemnt",0
"17088",17088,"treatemnt",0
"17089",17089,"treatemnt",0
"17090",17090,"treatemnt",0
"17091",17091,"treatemnt",0
"17092",17092,"treatemnt",0
"17093",17093,"treatemnt",0
"17094",17094,"treatemnt",0
"17095",17095,"treatemnt",0
"17096",17096,"treatemnt",0
"17097",17097,"treatemnt",0
"17098",17098,"treatemnt",0
"17099",17099,"treatemnt",0
"17100",17100,"treatemnt",0
"17101",17101,"treatemnt",0
"17102",17102,"treatemnt",0
"17103",17103,"treatemnt",0
"17104",17104,"treatemnt",0
"17105",17105,"treatemnt",0
"17106",17106,"treatemnt",0
"17107",17107,"treatemnt",0
"17108",17108,"treatemnt",0
"17109",17109,"treatemnt",0
"17110",17110,"treatemnt",0
"17111",17111,"treatemnt",0
"17112",17112,"treatemnt",0
"17113",17113,"treatemnt",0
"17114",17114,"treatemnt",0
"17115",17115,"treatemnt",0
"17116",17116,"treatemnt",1
"17117",17117,"treatemnt",0
"17118",17118,"treatemnt",0
"17119",17119,"treatemnt",1
"17120",17120,"treatemnt",0
"17121",17121,"treatemnt",0
"17122",17122,"treatemnt",1
"17123",17123,"treatemnt",0
"17124",17124,"treatemnt",0
"17125",17125,"treatemnt",1
"17126",17126,"treatemnt",0
"17127",17127,"treatemnt",0
"17128",17128,"treatemnt",0
"17129",17129,"treatemnt",0
"17130",17130,"treatemnt",0
"17131",17131,"treatemnt",0
"17132",17132,"treatemnt",0
"17133",17133,"treatemnt",0
"17134",17134,"treatemnt",0
"17135",17135,"treatemnt",0
"17136",17136,"treatemnt",0
"17137",17137,"treatemnt",0
"17138",17138,"treatemnt",0
"17139",17139,"treatemnt",0
"17140",17140,"treatemnt",0
"17141",17141,"treatemnt",0
"17142",17142,"treatemnt",0
"17143",17143,"treatemnt",0
"17144",17144,"treatemnt",0
"17145",17145,"treatemnt",0
"17146",17146,"treatemnt",0
"17147",17147,"treatemnt",0
"17148",17148,"treatemnt",0
"17149",17149,"treatemnt",0
"17150",17150,"treatemnt",0
"17151",17151,"treatemnt",0
"17152",17152,"treatemnt",0
"17153",17153,"treatemnt",1
"17154",17154,"treatemnt",0
"17155",17155,"treatemnt",0
"17156",17156,"treatemnt",1
"17157",17157,"treatemnt",0
"17158",17158,"treatemnt",0
"17159",17159,"treatemnt",0
"17160",17160,"treatemnt",0
"17161",17161,"treatemnt",0
"17162",17162,"treatemnt",0
"17163",17163,"treatemnt",0
"17164",17164,"treatemnt",0
"17165",17165,"treatemnt",0
"17166",17166,"treatemnt",0
"17167",17167,"treatemnt",0
"17168",17168,"treatemnt",0
"17169",17169,"treatemnt",0
"17170",17170,"treatemnt",0
"17171",17171,"treatemnt",0
"17172",17172,"treatemnt",0
"17173",17173,"treatemnt",0
"17174",17174,"treatemnt",0
"17175",17175,"treatemnt",1
"17176",17176,"treatemnt",0
"17177",17177,"treatemnt",0
"17178",17178,"treatemnt",0
"17179",17179,"treatemnt",0
"17180",17180,"treatemnt",0
"17181",17181,"treatemnt",0
"17182",17182,"treatemnt",0
"17183",17183,"treatemnt",0
"17184",17184,"treatemnt",1
"17185",17185,"treatemnt",0
"17186",17186,"treatemnt",0
"17187",17187,"treatemnt",0
"17188",17188,"treatemnt",0
"17189",17189,"treatemnt",0
"17190",17190,"treatemnt",0
"17191",17191,"treatemnt",0
"17192",17192,"treatemnt",0
"17193",17193,"treatemnt",0
"17194",17194,"treatemnt",0
"17195",17195,"treatemnt",0
"17196",17196,"treatemnt",0
"17197",17197,"treatemnt",1
"17198",17198,"treatemnt",0
"17199",17199,"treatemnt",0
"17200",17200,"treatemnt",0
"17201",17201,"treatemnt",0
"17202",17202,"treatemnt",0
"17203",17203,"treatemnt",0
"17204",17204,"treatemnt",0
"17205",17205,"treatemnt",0
"17206",17206,"treatemnt",0
"17207",17207,"treatemnt",0
"17208",17208,"treatemnt",0
"17209",17209,"treatemnt",0
"17210",17210,"treatemnt",0
"17211",17211,"treatemnt",0
"17212",17212,"treatemnt",0
"17213",17213,"treatemnt",0
"17214",17214,"treatemnt",0
"17215",17215,"treatemnt",0
"17216",17216,"treatemnt",0
"17217",17217,"treatemnt",0
"17218",17218,"treatemnt",0
"17219",17219,"treatemnt",0
"17220",17220,"treatemnt",0
"17221",17221,"treatemnt",0
"17222",17222,"treatemnt",0
"17223",17223,"treatemnt",0
"17224",17224,"treatemnt",0
"17225",17225,"treatemnt",0
"17226",17226,"treatemnt",0
"17227",17227,"treatemnt",0
"17228",17228,"treatemnt",0
"17229",17229,"treatemnt",0
"17230",17230,"treatemnt",0
"17231",17231,"treatemnt",0
"17232",17232,"treatemnt",0
"17233",17233,"treatemnt",0
"17234",17234,"treatemnt",0
"17235",17235,"treatemnt",0
"17236",17236,"treatemnt",1
"17237",17237,"treatemnt",0
"17238",17238,"treatemnt",0
"17239",17239,"treatemnt",1
"17240",17240,"treatemnt",0
"17241",17241,"treatemnt",0
"17242",17242,"treatemnt",0
"17243",17243,"treatemnt",0
"17244",17244,"treatemnt",0
"17245",17245,"treatemnt",0
"17246",17246,"treatemnt",0
"17247",17247,"treatemnt",1
"17248",17248,"treatemnt",0
"17249",17249,"treatemnt",0
"17250",17250,"treatemnt",0
"17251",17251,"treatemnt",0
"17252",17252,"treatemnt",1
"17253",17253,"treatemnt",0
"17254",17254,"treatemnt",1
"17255",17255,"treatemnt",0
"17256",17256,"treatemnt",1
"17257",17257,"treatemnt",0
"17258",17258,"treatemnt",0
"17259",17259,"treatemnt",0
"17260",17260,"treatemnt",0
"17261",17261,"treatemnt",0
"17262",17262,"treatemnt",0
"17263",17263,"treatemnt",0
"17264",17264,"treatemnt",0
"17265",17265,"treatemnt",0
"17266",17266,"treatemnt",0
"17267",17267,"treatemnt",0
"17268",17268,"treatemnt",0
"17269",17269,"treatemnt",0
"17270",17270,"treatemnt",0
"17271",17271,"treatemnt",0
"17272",17272,"treatemnt",0
"17273",17273,"treatemnt",0
"17274",17274,"treatemnt",0
"17275",17275,"treatemnt",0
"17276",17276,"treatemnt",0
"17277",17277,"treatemnt",0
"17278",17278,"treatemnt",0
"17279",17279,"treatemnt",0
"17280",17280,"treatemnt",0
"17281",17281,"treatemnt",0
"17282",17282,"treatemnt",0
"17283",17283,"treatemnt",0
"17284",17284,"treatemnt",0
"17285",17285,"treatemnt",0
"17286",17286,"treatemnt",0
"17287",17287,"treatemnt",0
"17288",17288,"treatemnt",0
"17289",17289,"treatemnt",0
"17290",17290,"treatemnt",1
"17291",17291,"treatemnt",0
"17292",17292,"treatemnt",1
"17293",17293,"treatemnt",0
"17294",17294,"treatemnt",0
"17295",17295,"treatemnt",0
"17296",17296,"treatemnt",0
"17297",17297,"treatemnt",0
"17298",17298,"treatemnt",0
"17299",17299,"treatemnt",0
"17300",17300,"treatemnt",1
"17301",17301,"treatemnt",0
"17302",17302,"treatemnt",0
"17303",17303,"treatemnt",0
"17304",17304,"treatemnt",0
"17305",17305,"treatemnt",0
"17306",17306,"treatemnt",0
"17307",17307,"treatemnt",0
"17308",17308,"treatemnt",0
"17309",17309,"treatemnt",0
"17310",17310,"treatemnt",0
"17311",17311,"treatemnt",0
"17312",17312,"treatemnt",0
"17313",17313,"treatemnt",0
"17314",17314,"treatemnt",0
"17315",17315,"treatemnt",0
"17316",17316,"treatemnt",0
"17317",17317,"treatemnt",0
"17318",17318,"treatemnt",0
"17319",17319,"treatemnt",0
"17320",17320,"treatemnt",1
"17321",17321,"treatemnt",0
"17322",17322,"treatemnt",0
"17323",17323,"treatemnt",1
"17324",17324,"treatemnt",0
"17325",17325,"treatemnt",0
"17326",17326,"treatemnt",0
"17327",17327,"treatemnt",1
"17328",17328,"treatemnt",0
"17329",17329,"treatemnt",0
"17330",17330,"treatemnt",0
"17331",17331,"treatemnt",0
"17332",17332,"treatemnt",1
"17333",17333,"treatemnt",0
"17334",17334,"treatemnt",0
"17335",17335,"treatemnt",0
"17336",17336,"treatemnt",0
"17337",17337,"treatemnt",0
"17338",17338,"treatemnt",0
"17339",17339,"treatemnt",0
"17340",17340,"treatemnt",0
"17341",17341,"treatemnt",0
"17342",17342,"treatemnt",0
"17343",17343,"treatemnt",1
"17344",17344,"treatemnt",0
"17345",17345,"treatemnt",0
"17346",17346,"treatemnt",0
"17347",17347,"treatemnt",0
"17348",17348,"treatemnt",0
"17349",17349,"treatemnt",0
"17350",17350,"treatemnt",0
"17351",17351,"treatemnt",0
"17352",17352,"treatemnt",0
"17353",17353,"treatemnt",0
