"user","variant","conversion"
73309,"treatment",0
73310,"treatment",1
73311,"treatment",0
73312,"treatment",0
73313,"treatment",0
73314,"treatment",0
73315,"treatment",0
73316,"treatment",1
73317,"treatment",0
73318,"treatment",0
73319,"treatment",0
73320,"treatment",0
73321,"treatment",0
73322,"treatment",0
73323,"treatment",0
73324,"treatment",0
73325,"treatment",0
73326,"treatment",1
73327,"treatment",0
73328,"treatment",0
73329,"treatment",0
73330,"treatment",1
73331,"treatment",0
73332,"treatment",0
73333,"treatment",0
73334,"treatment",0
73335,"treatment",0
73336,"treatment",0
73337,"treatment",0
73338,"treatment",0
73339,"treatment",0
73340,"treatment",0
73341,"treatment",0
73342,"treatment",0
73343,"treatment",0
73344,"treatment",0
73345,"treatment",0
73346,"treatment",0
73347,"treatment",0
73348,"treatment",0
73349,"treatment",0
73350,"treatment",0
73351,"treatment",0
73352,"treatment",0
73353,"treatment",0
73354,"treatment",0
73355,"treatment",0
73356,"treatment",0
73357,"treatment",0
73358,"treatment",0
73359,"treatment",0
73360,"treatment",0
73361,"treatment",0
73362,"treatment",0
73363,"treatment",0
73364,"treatment",0
73365,"treatment",0
73366,"treatment",0
73367,"treatment",0
73368,"treatment",0
73369,"treatment",0
73370,"treatment",0
73371,"treatment",0
73372,"treatment",0
73373,"treatment",0
73374,"treatment",0
73375,"treatment",0
73376,"treatment",0
73377,"treatment",0
73378,"treatment",0
73379,"treatment",0
73380,"treatment",0
73381,"treatment",0
73382,"treatment",0
73383,"treatment",0
73384,"treatment",0
73385,"treatment",0
73386,"treatment",0
73387,"treatment",0
73388,"treatment",0
73389,"treatment",0
73390,"treatment",0
73391,"treatment",0
73392,"treatment",0
73393,"treatment",0
73394,"treatment",0
73395,"treatment",0
73396,"treatment",0
73397,"treatment",0
73398,"treatment",0
73399,"treatment",0
73400,"treatment",0
73401,"treatment",0
73402,"treatment",0
73403,"treatment",0
73404,"treatment",0
73405,"treatment",0
73406,"treatment",0
73407,"treatment",0
73408,"treatment",0
73409,"treatment",0
73410,"treatment",0
73411,"treatment",0
73412,"treatment",0
73413,"treatment",0
73414,"treatment",0
73415,"treatment",0
73416,"treatment",0
73417,"treatment",0
73418,"treatment",0
73419,"treatment",0
73420,"treatment",0
73421,"treatment",0
73422,"treatment",0
73423,"treatment",0
73424,"treatment",0
73425,"treatment",0
73426,"treatment",0
73427,"treatment",0
73428,"treatment",0
73429,"treatment",0
73430,"treatment",0
73431,"treatment",0
73432,"treatment",0
73433,"treatment",1
73434,"treatment",0
73435,"treatment",0
73436,"treatment",0
73437,"treatment",0
73438,"treatment",0
73439,"treatment",0
73440,"treatment",0
73441,"treatment",0
73442,"treatment",0
73443,"treatment",0
73444,"treatment",0
73445,"treatment",0
73446,"treatment",1
73447,"treatment",0
73448,"treatment",0
73449,"treatment",0
73450,"treatment",0
73451,"treatment",0
73452,"treatment",0
73453,"treatment",0
73454,"treatment",0
73455,"treatment",0
73456,"treatment",0
73457,"treatment",0
73458,"treatment",0
73459,"treatment",0
73460,"treatment",0
73461,"treatment",0
73462,"treatment",0
73463,"treatment",0
73464,"treatment",0
73465,"treatment",0
73466,"treatment",0
73467,"treatment",0
73468,"treatment",0
73469,"treatment",0
73470,"treatment",0
73471,"treatment",0
73472,"treatment",0
73473,"treatment",0
73474,"treatment",0
73475,"treatment",0
73476,"treatment",0
73477,"treatment",0
73478,"treatment",0
73479,"treatment",0
73480,"treatment",0
73481,"treatment",1
73482,"treatment",0
73483,"treatment",0
73484,"treatment",0
73485,"treatment",0
73486,"treatment",0
73487,"treatment",0
73488,"treatment",0
73489,"treatment",0
73490,"treatment",0
73491,"treatment",0
73492,"treatment",0
73493,"treatment",0
73494,"treatment",0
73495,"treatment",1
73496,"treatment",0
73497,"treatment",0
73498,"treatment",0
73499,"treatment",0
73500,"treatment",1
73501,"treatment",0
73502,"treatment",0
73503,"treatment",0
73504,"treatment",0
73505,"treatment",0
73506,"treatment",0
73507,"treatment",0
73508,"treatment",0
73509,"treatment",0
73510,"treatment",0
73511,"treatment",0
73512,"treatment",0
73513,"treatment",0
73514,"treatment",0
73515,"treatment",1
73516,"treatment",0
73517,"treatment",0
73518,"treatment",1
73519,"treatment",0
73520,"treatment",0
73521,"treatment",0
73522,"treatment",0
73523,"treatment",0
73524,"treatment",0
73525,"treatment",0
73526,"treatment",0
73527,"treatment",0
73528,"treatment",0
73529,"treatment",0
73530,"treatment",0
73531,"treatment",0
73532,"treatment",0
73533,"treatment",0
73534,"treatment",0
73535,"treatment",0
73536,"treatment",0
73537,"treatment",0
73538,"treatment",0
73539,"treatment",0
73540,"treatment",1
73541,"treatment",0
73542,"treatment",0
73543,"treatment",0
73544,"treatment",0
73545,"treatment",0
73546,"treatment",0
73547,"treatment",0
73548,"treatment",0
73549,"treatment",0
73550,"treatment",0
73551,"treatment",1
73552,"treatment",0
73553,"treatment",1
73554,"treatment",0
73555,"treatment",0
73556,"treatment",0
73557,"treatment",0
73558,"treatment",0
73559,"treatment",0
73560,"treatment",0
73561,"treatment",0
73562,"treatment",0
73563,"treatment",0
73564,"treatment",0
73565,"treatment",0
73566,"treatment",0
73567,"treatment",0
73568,"treatment",0
73569,"treatment",0
73570,"treatment",0
73571,"treatment",0
73572,"treatment",0
73573,"treatment",0
73574,"treatment",0
73575,"treatment",0
73576,"treatment",0
73577,"treatment",0
73578,"treatment",0
73579,"treatment",0
73580,"treatment",0
73581,"treatment",0
73582,"treatment",0
73583,"treatment",0
73584,"treatment",0
73585,"treatment",1
73586,"treatment",0
73587,"treatment",0
73588,"treatment",0
73589,"treatment",0
73590,"treatment",0
73591,"treatment",0
73592,"treatment",0
73593,"treatment",0
73594,"treatment",0
73595,"treatment",0
73596,"treatment",0
73597,"treatment",0
73598,"treatment",0
73599,"treatment",0
73600,"treatment",0
73601,"treatment",0
73602,"treatment",0
73603,"treatment",0
73604,"treatment",0
73605,"treatment",0
73606,"treatment",0
73607,"treatment",0
73608,"treatment",0
73609,"treatment",1
73610,"treatment",0
73611,"treatment",0
73612,"treatment",0
73613,"treatment",0
73614,"treatment",0
73615,"treatment",0
73616,"treatment",0
73617,"treatment",0
73618,"treatment",0
73619,"treatment",0
73620,"treatment",0
73621,"treatment",0
73622,"treatment",1
73623,"treatment",0
73624,"treatment",0
73625,"treatment",0
73626,"treatment",1
73627,"treatment",0
73628,"treatment",0
73629,"treatment",0
73630,"treatment",0
73631,"treatment",0
73632,"treatment",0
73633,"treatment",0
73634,"treatment",0
73635,"treatment",0
73636,"treatment",0
73637,"treatment",0
73638,"treatment",0
73639,"treatment",0
73640,"treatment",0
73641,"treatment",0
73642,"treatment",0
73643,"treatment",0
73644,"treatment",0
73645,"treatment",0
73646,"treatment",0
73647,"treatment",0
73648,"treatment",0
73649,"treatment",0
73650,"treatment",0
73651,"treatment",0
73652,"treatment",0
73653,"treatment",0
73654,"treatment",0
73655,"treatment",0
73656,"treatment",0
73657,"treatment",0
73658,"treatment",0
73659,"treatment",0
73660,"treatment",0
73661,"treatment",0
73662,"treatment",0
73663,"treatment",0
73664,"treatment",0
73665,"treatment",0
73666,"treatment",0
73667,"treatment",0
73668,"treatment",0
73669,"treatment",0
73670,"treatment",0
73671,"treatment",0
73672,"treatment",0
73673,"treatment",0
73674,"treatment",0
73675,"treatment",0
73676,"treatment",0
73677,"treatment",0
73678,"treatment",0
73679,"treatment",0
73680,"treatment",0
73681,"treatment",0
73682,"treatment",0
73683,"treatment",0
73684,"treatment",0
73685,"treatment",0
73686,"treatment",0
73687,"treatment",0
73688,"treatment",0
73689,"treatment",0
73690,"treatment",0
73691,"treatment",0
73692,"treatment",0
73693,"treatment",0
73694,"treatment",0
73695,"treatment",0
73696,"treatment",0
73697,"treatment",0
73698,"treatment",0
73699,"treatment",0
73700,"treatment",0
73701,"treatment",0
73702,"treatment",0
73703,"treatment",0
73704,"treatment",0
73705,"treatment",0
73706,"treatment",0
73707,"treatment",0
73708,"treatment",0
73709,"treatment",0
73710,"treatment",0
73711,"treatment",0
73712,"treatment",1
73713,"treatment",0
73714,"treatment",0
73715,"treatment",0
73716,"treatment",1
73717,"treatment",0
73718,"treatment",0
73719,"treatment",0
73720,"treatment",0
73721,"treatment",0
73722,"treatment",0
73723,"treatment",0
73724,"treatment",0
73725,"treatment",0
73726,"treatment",0
73727,"treatment",0
73728,"treatment",0
73729,"treatment",0
73730,"treatment",1
73731,"treatment",0
73732,"treatment",0
73733,"treatment",0
73734,"treatment",0
73735,"treatment",0
73736,"treatment",0
73737,"treatment",0
73738,"treatment",0
73739,"treatment",0
73740,"treatment",0
73741,"treatment",0
73742,"treatment",0
73743,"treatment",0
73744,"treatment",0
73745,"treatment",0
73746,"treatment",0
73747,"treatment",0
73748,"treatment",0
73749,"treatment",0
73750,"treatment",0
73751,"treatment",1
73752,"treatment",0
73753,"treatment",0
73754,"treatment",0
73755,"treatment",0
73756,"treatment",0
73757,"treatment",0
73758,"treatment",0
73759,"treatment",0
73760,"treatment",0
73761,"treatment",0
73762,"treatment",0
73763,"treatment",0
73764,"treatment",0
73765,"treatment",0
73766,"treatment",0
73767,"treatment",0
73768,"treatment",0
73769,"treatment",0
73770,"treatment",0
73771,"treatment",0
73772,"treatment",0
73773,"treatment",0
73774,"treatment",0
73775,"treatment",0
73776,"treatment",0
73777,"treatment",0
73778,"treatment",0
73779,"treatment",0
73780,"treatment",0
73781,"treatment",0
73782,"treatment",0
73783,"treatment",0
73784,"treatment",0
73785,"treatment",0
73786,"treatment",0
73787,"treatment",0
73788,"treatment",0
73789,"treatment",0
73790,"treatment",0
73791,"treatment",0
73792,"treatment",0
73793,"treatment",0
73794,"treatment",0
73795,"treatment",0
73796,"treatment",0
73797,"treatment",0
73798,"treatment",0
73799,"treatment",0
73800,"treatment",0
73801,"treatment",0
73802,"treatment",0
73803,"treatment",0
73804,"treatment",0
73805,"treatment",0
73806,"treatment",0
73807,"treatment",0
73808,"treatment",0
73809,"treatment",0
73810,"treatment",0
73811,"treatment",0
73812,"treatment",0
73813,"treatment",0
73814,"treatment",0
73815,"treatment",0
73816,"treatment",0
73817,"treatment",0
73818,"treatment",0
73819,"treatment",0
73820,"treatment",0
73821,"treatment",0
73822,"treatment",0
73823,"treatment",0
73824,"treatment",0
73825,"treatment",0
73826,"treatment",0
73827,"treatment",0
73828,"treatment",0
73829,"treatment",0
73830,"treatment",1
73831,"treatment",0
73832,"treatment",0
73833,"treatment",0
73834,"treatment",0
73835,"treatment",0
73836,"treatment",0
73837,"treatment",0
73838,"treatment",0
73839,"treatment",0
73840,"treatment",0
73841,"treatment",0
73842,"treatment",0
73843,"treatment",0
73844,"treatment",0
73845,"treatment",0
73846,"treatment",0
73847,"treatment",1
73848,"treatment",0
73849,"treatment",0
73850,"treatment",0
73851,"treatment",0
73852,"treatment",0
73853,"treatment",0
73854,"treatment",0
73855,"treatment",1
73856,"treatment",0
73857,"treatment",0
73858,"treatment",0
73859,"treatment",1
73860,"treatment",0
73861,"treatment",0
73862,"treatment",0
73863,"treatment",0
73864,"treatment",0
73865,"treatment",0
73866,"treatment",0
73867,"treatment",0
73868,"treatment",0
73869,"treatment",0
73870,"treatment",0
73871,"treatment",0
73872,"treatment",0
73873,"treatment",0
73874,"treatment",0
73875,"treatment",0
73876,"treatment",0
73877,"treatment",0
73878,"treatment",0
73879,"treatment",0
73880,"treatment",0
73881,"treatment",0
73882,"treatment",0
73883,"treatment",0
73884,"treatment",0
73885,"treatment",0
73886,"treatment",0
73887,"treatment",0
73888,"treatment",0
73889,"treatment",0
73890,"treatment",0
73891,"treatment",0
73892,"treatment",0
73893,"treatment",0
73894,"treatment",0
73895,"treatment",1
73896,"treatment",0
73897,"treatment",0
73898,"treatment",0
73899,"treatment",0
73900,"treatment",0
73901,"treatment",0
73902,"treatment",0
73903,"treatment",0
73904,"treatment",0
73905,"treatment",0
73906,"treatment",0
73907,"treatment",0
73908,"treatment",0
73909,"treatment",0
73910,"treatment",0
73911,"treatment",0
73912,"treatment",0
73913,"treatment",0
73914,"treatment",0
73915,"treatment",0
73916,"treatment",0
73917,"treatment",0
73918,"treatment",0
73919,"treatment",0
73920,"treatment",0
73921,"treatment",0
73922,"treatment",0
73923,"treatment",0
73924,"treatment",0
73925,"treatment",0
73926,"treatment",0
73927,"treatment",0
73928,"treatment",0
73929,"treatment",0
73930,"treatment",0
73931,"treatment",0
73932,"treatment",1
73933,"treatment",0
73934,"treatment",0
73935,"treatment",0
73936,"treatment",0
73937,"treatment",0
73938,"treatment",0
73939,"treatment",0
73940,"treatment",0
73941,"treatment",1
73942,"treatment",0
73943,"treatment",1
73944,"treatment",0
73945,"treatment",0
73946,"treatment",1
73947,"treatment",0
73948,"treatment",0
73949,"treatment",0
73950,"treatment",0
73951,"treatment",0
73952,"treatment",0
73953,"treatment",0
73954,"treatment",0
73955,"treatment",0
73956,"treatment",0
73957,"treatment",0
73958,"treatment",0
73959,"treatment",0
73960,"treatment",0
73961,"treatment",0
73962,"treatment",0
73963,"treatment",0
73964,"treatment",0
73965,"treatment",0
73966,"treatment",0
73967,"treatment",0
73968,"treatment",0
73969,"treatment",0
73970,"treatment",0
73971,"treatment",0
73972,"treatment",0
73973,"treatment",0
73974,"treatment",0
73975,"treatment",0
73976,"treatment",0
73977,"treatment",0
73978,"treatment",0
73979,"treatment",0
73980,"treatment",0
73981,"treatment",0
73982,"treatment",0
73983,"treatment",0
73984,"treatment",0
73985,"treatment",0
73986,"treatment",0
73987,"treatment",0
73988,"treatment",0
73989,"treatment",0
73990,"treatment",0
73991,"treatment",0
73992,"treatment",0
73993,"treatment",0
73994,"treatment",0
73995,"treatment",0
73996,"treatment",0
73997,"treatment",0
73998,"treatment",0
73999,"treatment",0
74000,"treatment",0
74001,"treatment",0
74002,"treatment",0
74003,"treatment",0
74004,"treatment",1
74005,"treatment",0
74006,"treatment",0
74007,"treatment",0
74008,"treatment",0
74009,"treatment",0
74010,"treatment",0
74011,"treatment",0
74012,"treatment",0
74013,"treatment",0
74014,"treatment",0
74015,"treatment",0
74016,"treatment",0
74017,"treatment",0
74018,"treatment",0
74019,"treatment",0
74020,"treatment",0
74021,"treatment",0
74022,"treatment",0
74023,"treatment",0
74024,"treatment",0
74025,"treatment",0
74026,"treatment",0
74027,"treatment",0
74028,"treatment",0
74029,"treatment",0
74030,"treatment",0
74031,"treatment",0
74032,"treatment",0
74033,"treatment",0
74034,"treatment",0
74035,"treatment",0
74036,"treatment",0
74037,"treatment",0
74038,"treatment",0
74039,"treatment",0
74040,"treatment",0
74041,"treatment",0
74042,"treatment",0
74043,"treatment",0
74044,"treatment",0
74045,"treatment",0
74046,"treatment",0
74047,"treatment",0
74048,"treatment",0
74049,"treatment",0
74050,"treatment",0
74051,"treatment",0
74052,"treatment",0
74053,"treatment",0
